time(ms), string size,
11,1213
9,1213
9,1213
14,1213
14,1213
9,1213
11,1213
9,1213
16,1213
14,1213
15,1213
11,1213
9,1213
40,1213
15,1213
16,1213
10,1213
9,1213
8,1213
7,1213
10,1213
9,1213
8,1213
10,1213
8,1213
9,1213
9,1213
9,1213
10,1213
9,1213
9,1213
9,1213
8,1213
11,1213
9,1213
8,1213
17,1213
9,1213
9,1213
16,1213
15,1213
14,1213
9,1213
10,1213
9,1213
9,1213
10,1213
11,1213
10,1213
8,1213
10,1213
8,1213
9,1213
10,1213
9,1213
9,1213
9,1213
8,1213
10,1213
14,1213
9,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
16,1213
10,1213
8,1213
8,1213
8,1213
8,1213
12,1213
9,1213
11,1213
9,1213
9,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
8,1213
8,1213
9,1213
9,1213
9,1213
8,1213
8,1213
9,1213
8,1213
11,1213
9,1213
8,1213
8,1213
8,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
11,1213
8,1213
8,1213
11,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
9,1213
9,1213
13,1213
16,1213
9,1213
9,1213
16,1213
9,1213
9,1213
8,1213
8,1213
16,1213
10,1213
9,1213
10,1213
9,1213
9,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
8,1213
8,1213
9,1213
8,1213
10,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
9,1213
11,1213
9,1213
8,1213
7,1213
10,1213
9,1213
8,1213
9,1213
9,1213
10,1213
9,1213
9,1213
9,1213
9,1213
9,1213
15,1213
9,1213
18,1213
9,1213
10,1213
9,1213
10,1213
9,1213
8,1213
8,1213
8,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
11,1213
8,1213
8,1213
8,1213
11,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
11,1213
9,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
10,1213
9,1213
11,1213
9,1213
9,1213
9,1213
10,1213
10,1213
9,1213
8,1213
11,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
10,1213
11,1213
11,1213
8,1213
9,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
9,1213
9,1213
9,1213
8,1213
8,1213
10,1213
10,1213
11,1213
9,1213
16,1213
10,1213
9,1213
10,1213
9,1213
10,1213
15,1213
9,1213
8,1213
9,1213
9,1213
9,1213
8,1213
8,1213
9,1213
9,1213
10,1213
10,1213
10,1213
9,1213
9,1213
8,1213
9,1213
8,1213
8,1213
8,1213
11,1213
11,1213
9,1213
9,1213
8,1213
9,1213
10,1213
9,1213
8,1213
9,1213
9,1213
9,1213
9,1213
13,1213
10,1213
9,1213
10,1213
10,1213
10,1213
10,1213
9,1213
9,1213
14,1213
10,1213
8,1213
9,1213
8,1213
10,1213
9,1213
9,1213
9,1213
8,1213
8,1213
9,1213
8,1213
9,1213
8,1213
8,1213
8,1213
10,1213
9,1213
16,1213
9,1213
8,1213
10,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
11,1213
10,1213
11,1213
10,1213
10,1213
9,1213
9,1213
10,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
9,1213
8,1213
8,1213
8,1213
8,1213
9,1213
9,1213
9,1213
8,1213
8,1213
9,1213
11,1213
10,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
9,1213
10,1213
10,1213
10,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
9,1213
10,1213
9,1213
9,1213
12,1213
10,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
8,1213
8,1213
8,1213
10,1213
9,1213
9,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
8,1213
8,1213
10,1213
11,1213
10,1213
8,1213
9,1213
8,1213
8,1213
9,1213
9,1213
8,1213
8,1213
9,1213
9,1213
9,1213
8,1213
9,1213
8,1213
8,1213
8,1213
9,1213
8,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
9,1213
8,1213
9,1213
9,1213
11,1213
11,1213
10,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
8,1213
8,1213
8,1213
8,1213
9,1213
9,1213
8,1213
8,1213
11,1213
10,1213
9,1213
10,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
9,1213
8,1213
9,1213
10,1213
11,1213
10,1213
10,1213
10,1213
10,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
11,1213
10,1213
10,1213
9,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
9,1213
8,1213
8,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
9,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
9,1213
8,1213
10,1213
10,1213
10,1213
10,1213
8,1213
9,1213
8,1213
11,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
9,1213
9,1213
10,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
8,1213
10,1213
10,1213
10,1213
11,1213
9,1213
9,1213
8,1213
8,1213
8,1213
10,1213
9,1213
8,1213
9,1213
9,1213
8,1213
8,1213
10,1213
8,1213
9,1213
9,1213
9,1213
15,1213
9,1213
9,1213
8,1213
9,1213
10,1213
10,1213
9,1213
9,1213
13,1213
9,1213
9,1213
9,1213
9,1213
9,1213
9,1213
9,1213
9,1213
8,1213
8,1213
9,1213
8,1213
8,1213
8,1213
8,1213
9,1213
9,1213
9,1213
8,1213
9,1213
9,1213
9,1213
9,1213
